target,first_time_on_hero_count_diff,low_hero_exp_count_team_diff,matches_played_diff,winrate_diff,kills_per_min_diff,deaths_per_min_diff,assists_per_min_diff,networth_per_min_diff,damage_per_min_diff,damage_taken_per_min_diff,obj_damage_per_min_diff,crit_shot_rate_diff,accuracy_diff
0,0,1,57.33333333333334,-0.1337861572541188,-0.04299522723417351,-0.01659990264040276,-0.035234979236518305,-13.825698935369928,-70.99954919401455,22.477888796095954,-28.948951930355435,0.007104772377668295,-0.1028325039127363
1,1,0,6.117283950617283,-0.008646596541022622,0.0953692394101738,0.02457708378698839,0.016090875829703755,12.485296657227082,69.50755295399176,97.70149727881437,10.762021884969244,0.05198695324972437,0.1013999752953964
0,0,-1,-2.6666666666666643,0.0015389424566326637,-0.17128530752702767,-0.033677265865661,-0.0591527465932149,-60.11278890946892,-318.2207276793645,-110.5316143541254,-12.945327785020453,0.018453511624663382,0.028662559869218285
0,0,0,-13.166666666666664,-0.04448223082007857,-0.09166085310050354,-0.06081850428991967,-0.01221484490595165,12.661118279813309,-128.2716696351032,-212.2492640467525,-30.695065865862063,0.009826889690008458,0.11261493255301219
0,0,-1,-31.833333333333336,-0.09238907408265074,-0.044730783401485896,-0.023770984176410548,0.032340820252130364,-34.27791530829131,67.58039579812589,118.97197712314289,-24.516830006353814,0.008517040536678983,0.06738925430451975
1,0,1,-90.5,-0.12355424531860049,-0.011803295792126134,0.035656626245196776,0.012621441980826598,8.208941875716164,27.27375316657492,247.66439099864306,-64.6015224112463,0.018935096432059928,-0.07297204619203834
1,0,0,22.833333333333336,0.2179414863238393,0.03264524587765566,-0.05784386836007771,0.017721050754491652,107.33121207755721,-66.93536736571934,-136.0015311349166,87.56621582430199,-0.020593886491307722,-0.12506644945841588
0,0,0,47.000000000000014,0.04053681917707008,-0.00283099767259537,-0.0017391360637989406,-0.007789815935316413,10.815141254527816,76.41154616243398,-127.34624821133036,19.798238040544618,0.004918006091638366,0.0008099314239781163
0,0,0,-41.83333333333333,-0.068889940184242,-0.029809069825309703,0.001274647360955311,0.06911003753353201,-19.24128642942037,-45.99244305129116,79.36803549431988,-20.800454102934225,-0.00826443458377929,0.028331823785731514
1,-1,0,5.5,0.12269499506341608,0.02013719301226144,0.001303036886884712,0.07587557940764134,259.1666231789119,357.86219794692306,171.9689272822036,9.62283001592516,0.012899347316142729,0.07043592743053512
0,0,0,-64.66666666666667,-0.15618062595417215,0.04035314131364223,0.05281474266599148,-0.03412333827987335,-12.322821700032591,169.67328437717651,212.4702745967744,46.63585424144185,-0.00856757251868942,-0.10621497234654459
0,0,0,3.0751082251082167,-0.040019919222677836,-0.035534834470315496,-0.009934895402962024,0.05601720355030593,-91.35920334698085,-103.88438320902026,-5.449798576046192,-45.20672911102304,-0.04972009094655312,-0.16383185457702398
